marks,rating,role_encoded,department_encoded,competencyLevel_encoded,skill_name_encoded,course_name_encoded,employee_id,assessment_id
60,4,1,5,0,12,9,29218,23195
61,5,1,9,0,14,2,18174,23196
75,1,3,2,1,9,4,32061,23197
96,5,3,9,0,9,3,2304,23198
74,4,0,5,2,12,3,36884,23199
58,5,2,5,1,9,1,36655,23200
58,4,2,0,1,4,11,13617,23201
54,5,3,2,2,7,5,20906,23202
70,4,0,7,0,1,4,4857,23203
69,5,2,5,1,12,1,49271,23204
55,4,3,6,0,5,4,1473,23205
95,2,2,6,2,2,8,26227,23206
96,2,1,6,2,5,2,19435,23207
60,4,0,1,1,6,4,404,23208
81,4,0,9,2,2,11,566,23209
76,4,3,0,2,14,3,39479,23210
77,3,1,8,1,3,11,12942,23211
69,2,1,7,2,7,11,48482,23212
96,2,0,8,0,2,13,11932,23213
58,2,3,7,2,3,9,20056,23214
78,2,0,9,0,6,3,46562,23215
74,3,3,9,0,9,3,7115,23216
52,5,2,8,2,1,14,34598,23217
57,3,3,6,0,3,5,4735,23218
99,2,1,0,1,7,11,12005,23219
86,2,0,1,0,7,1,9823,23220
91,3,1,4,1,3,5,43435,23221
86,4,1,8,1,0,7,33666,23222
64,5,3,0,0,0,2,17740,23223
77,5,3,1,0,5,11,22301,23224
61,4,1,1,0,8,5,44812,23225
82,4,2,4,1,9,13,35274,23226
85,2,3,4,1,14,3,15868,23227
51,4,0,5,0,2,12,42578,23228
52,5,3,0,2,11,7,19982,23229
71,4,1,0,1,7,13,39701,23230
98,4,3,8,1,1,11,38805,23231
84,5,1,4,0,11,11,7201,23232
69,3,1,5,0,6,11,16716,23233
95,3,2,0,1,7,8,36631,23234
84,5,1,5,2,13,0,547,23235
83,5,2,4,0,7,7,29800,23236
83,3,0,4,2,2,5,43502,23237
57,4,2,0,1,14,4,25210,23238
89,5,2,7,2,12,3,38981,23239
61,4,3,9,2,5,9,15430,23240
62,1,1,5,0,9,10,769,23241
51,2,0,3,1,11,3,36601,23242
51,3,0,2,0,12,11,28129,23243
60,4,2,8,0,12,3,13862,23244
58,4,1,3,2,12,11,16652,23245
78,5,2,2,2,7,8,2264,23246
100,3,2,5,1,0,11,28601,23247
69,4,1,8,0,1,5,14615,23248
82,4,1,6,0,4,5,31380,23249
68,5,0,4,0,7,13,42592,23250
79,5,0,6,0,1,11,43664,23251
53,2,3,8,0,14,9,18116,23252
69,1,0,7,2,3,5,6118,23253
54,1,3,4,2,1,7,20212,23254
67,2,1,7,1,7,0,32972,23255
97,2,0,7,0,13,6,13101,23256
57,5,0,3,0,1,7,17669,23257
55,5,0,3,1,1,3,3882,23258
61,2,0,5,1,6,0,9223,23259
59,4,2,6,0,3,10,5365,23260
62,1,1,1,0,8,2,46265,23261
59,4,1,4,1,13,12,40433,23262
65,2,3,7,2,2,9,16503,23263
82,4,0,6,2,5,4,12292,23264
54,4,2,1,2,13,13,8109,23265
89,1,2,5,0,14,6,6833,23266
51,3,1,5,2,4,9,24902,23267
65,2,0,8,1,2,5,36242,23268
66,1,0,8,1,0,11,40896,23269
50,2,1,5,2,3,11,4715,23270
77,3,0,5,1,7,1,26527,23271
52,2,0,7,0,12,0,25067,23272
91,2,2,5,2,0,9,7856,23273
95,2,2,6,0,0,3,7372,23274
95,1,2,4,1,11,9,6973,23275
92,3,0,5,0,12,8,16097,23276
99,1,2,5,2,7,1,48305,23277
78,4,0,4,0,7,13,26373,23278
57,5,0,2,2,7,0,29813,23279
71,3,2,3,2,14,3,20241,23280
80,2,3,5,0,2,13,49423,23281
56,3,1,0,1,12,4,5443,23282
74,4,3,2,1,0,10,39210,23283
60,5,2,2,2,10,6,15248,23284
100,4,3,7,1,12,14,23613,23285
68,3,0,5,0,14,11,13998,23286
90,3,0,6,0,8,3,47818,23287
88,1,0,3,0,8,10,16262,23288
83,5,2,2,1,5,12,1823,23289
86,4,2,5,0,3,3,35426,23290
55,4,0,8,1,1,10,45724,23291
75,2,0,8,2,5,12,30550,23292
61,1,3,2,1,10,6,43198,23293
79,3,0,5,0,12,5,39575,23294
79,2,0,2,2,7,11,11378,23295
79,3,0,3,1,5,7,35556,23296
86,2,3,1,0,7,1,42696,23297
90,2,2,2,0,1,13,25581,23298
84,4,0,4,0,12,3,44724,23299
79,4,1,3,1,1,10,38098,23300
75,3,3,2,0,1,12,13142,23301
71,3,0,8,2,14,0,43321,23302
74,3,0,4,0,6,9,42307,23303
50,3,3,2,0,7,9,10258,23304
51,3,1,2,0,1,10,10879,23305
82,3,0,0,0,5,11,19267,23306
51,4,3,7,1,5,2,7263,23307
98,5,0,9,0,14,10,20085,23308
84,4,1,2,1,13,4,2002,23309
86,2,2,8,0,9,7,35971,23310
58,2,3,6,1,5,0,27770,23311
62,5,2,9,2,5,5,1224,23312
92,4,3,4,1,2,10,21449,23313
92,3,3,3,2,13,11,36596,23314
59,2,0,8,0,4,13,15259,23315
57,1,3,1,2,7,5,42709,23316
77,1,1,6,2,9,13,25666,23317
68,2,3,4,2,7,7,42058,23318
56,1,2,0,1,2,11,16241,23319
52,4,2,4,2,11,11,44084,23320
97,4,1,9,2,7,4,28505,23321
92,2,0,6,0,2,7,39661,23322
87,3,0,6,2,8,14,49315,23323
98,5,2,1,0,7,4,20808,23324
61,1,1,7,2,1,3,39999,23325
95,2,3,9,0,1,12,17419,23326
84,3,2,2,1,12,1,22219,23327
92,5,0,1,0,9,3,31438,23328
74,1,3,7,2,2,7,32812,23329
75,3,2,8,0,2,2,37699,23330
63,4,2,8,1,6,4,11181,23331
93,1,1,4,0,12,10,31074,23332
66,1,0,1,2,10,5,47991,23333
100,5,3,9,0,7,13,33297,23334
71,3,0,8,0,2,1,30551,23335
62,5,0,8,0,7,10,13309,23336
64,5,0,3,2,2,0,7041,23337
84,3,3,0,2,1,3,39291,23338
84,5,2,2,0,8,10,28338,23339
68,4,2,2,2,12,9,3709,23340
85,2,2,3,0,12,0,12015,23341
93,4,0,8,1,13,10,31181,23342
62,2,2,4,0,0,7,26629,23343
99,5,2,9,0,12,7,38474,23344
58,2,0,3,0,9,1,39359,23345
74,2,3,4,1,10,11,321,23346
66,5,2,8,0,4,7,1196,23347
71,5,2,3,2,9,0,5881,23348
54,3,1,3,1,11,5,6988,23349
93,5,1,1,2,4,0,13279,23350
77,5,3,0,0,9,11,16780,23351
51,1,3,5,0,7,2,46987,23352
87,5,1,9,1,11,8,11983,23353
98,5,0,2,0,14,8,31604,23354
64,2,3,6,0,5,1,41203,23355
61,3,2,9,0,8,10,33746,23356
58,2,0,3,1,2,3,1905,23357
69,4,0,3,2,0,6,27295,23358
60,2,1,8,1,0,14,15613,23359
79,3,3,0,2,2,5,44716,23360
63,2,1,4,2,13,12,45198,23361
73,5,1,1,0,7,13,42126,23362
71,5,3,6,0,1,13,14742,23363
94,4,2,0,0,1,13,33084,23364
75,3,1,2,0,9,5,16103,23365
80,4,3,8,2,5,3,40203,23366
67,3,2,3,0,9,12,1370,23367
58,2,2,6,1,3,0,47897,23368
98,5,2,5,1,9,1,29481,23369
62,1,3,9,1,6,14,19297,23370
82,5,3,9,2,1,6,34412,23371
55,5,1,6,2,7,10,36537,23372
75,1,1,9,2,13,13,9188,23373
92,1,3,3,1,12,4,28002,23374
69,4,2,7,1,14,2,32641,23375
80,4,2,5,2,6,2,23804,23376
93,2,2,5,2,7,8,42280,23377
68,5,0,4,0,8,11,11265,23378
90,2,3,4,1,2,3,12894,23379
75,3,0,1,0,12,12,36200,23380
78,2,2,8,2,13,14,37892,23381
100,3,2,1,0,2,10,14691,23382
64,2,1,3,2,11,8,24601,23383
52,1,0,2,1,7,4,38348,23384
58,4,1,5,1,13,9,44346,23385
96,3,1,3,0,5,9,18460,23386
79,2,0,9,2,1,8,30689,23387
62,3,3,5,0,8,8,13239,23388
61,2,3,7,0,7,12,29755,23389
85,3,1,4,1,12,7,6491,23390
59,2,0,6,2,12,7,5825,23391
89,2,0,4,0,2,3,26584,23392
54,2,0,5,0,7,9,29377,23393
89,1,2,9,2,5,8,13493,23394
82,5,3,1,1,2,1,10165,23395
96,4,0,2,1,13,13,28878,23396
59,3,3,2,1,11,5,17458,23397
50,2,2,7,1,1,14,17470,23398
52,4,3,1,1,1,7,44147,23399
63,5,3,1,1,4,7,3316,23400
66,3,0,3,1,5,8,23013,23401
98,5,1,8,1,14,7,48905,23402
77,5,0,2,1,2,5,41242,23403
77,3,2,8,2,14,7,16781,23404
71,5,1,8,0,10,3,46000,23405
53,3,3,8,1,13,7,28573,23406
52,3,3,6,2,12,7,13552,23407
66,2,0,4,0,10,6,11796,23408
96,4,0,5,2,2,14,14281,23409
50,1,3,9,0,7,7,35705,23410
56,1,0,6,1,1,0,15059,23411
94,4,3,2,0,1,3,15345,23412
93,4,3,7,2,1,3,5448,23413
68,4,1,6,2,1,6,11507,23414
57,3,0,7,1,7,3,2742,23415
96,5,0,6,0,0,3,34133,23416
81,2,1,4,2,10,11,23179,23417
71,1,2,7,2,10,13,43131,23418
73,4,2,9,1,1,11,1511,23419
68,1,0,1,0,5,10,46711,23420
78,5,1,1,2,5,7,15740,23421
68,5,3,0,1,13,12,14268,23422
84,5,2,3,2,7,0,22870,23423
73,4,2,2,1,3,2,15758,23424
66,1,3,6,0,7,2,42537,23425
60,1,3,0,1,8,5,37232,23426
87,3,2,7,0,11,12,16287,23427
88,4,0,3,0,13,10,34522,23428
79,4,2,5,2,5,4,1925,23429
72,3,0,1,1,6,9,404,23430
63,2,3,8,0,13,12,36065,23431
94,5,1,6,0,8,3,2196,23432
96,1,0,1,0,2,5,16831,23433
67,2,1,4,1,1,1,9199,23434
76,2,1,0,2,12,13,36318,23435
71,2,0,0,2,8,14,44998,23436
62,4,0,1,0,14,10,42800,23437
98,1,1,9,2,6,1,32887,23438
94,1,3,1,1,0,5,47357,23439
94,4,2,5,1,13,12,17514,23440
96,4,1,0,1,5,10,38941,23441
96,3,3,3,2,6,4,8424,23442
81,3,2,0,1,8,5,47479,23443
84,1,2,3,1,5,13,20405,23444
57,5,0,9,1,9,3,4031,23445
53,2,3,4,2,4,8,24162,23446
81,5,3,3,2,8,14,32205,23447
74,4,0,4,1,14,3,18522,23448
86,4,2,1,2,1,3,40878,23449
72,3,3,5,2,1,3,45773,23450
77,5,2,9,1,8,8,33619,23451
95,3,2,1,0,5,8,12736,23452
79,4,3,5,1,8,13,6080,23453
63,5,0,4,1,7,7,3596,23454
67,4,1,7,0,9,9,24175,23455
65,5,3,3,2,12,10,32453,23456
97,3,1,8,1,2,8,26074,23457
61,4,3,0,1,14,11,23666,23458
85,5,2,8,1,0,1,338,23459
61,2,3,5,1,3,0,23184,23460
98,3,1,8,1,8,1,43610,23461
91,5,1,2,1,11,8,2967,23462
81,4,2,9,1,9,9,33410,23463
63,5,2,3,2,6,13,9502,23464
61,2,3,9,0,5,14,958,23465
54,3,1,8,2,7,0,17595,23466
88,1,1,5,1,11,14,18980,23467
55,1,0,9,1,6,11,11075,23468
76,4,1,8,2,6,3,24384,23469
97,5,0,2,1,14,1,36614,23470
51,5,0,8,2,12,0,25862,23471
88,1,3,9,1,12,13,15204,23472
71,4,0,5,0,9,9,39217,23473
56,5,3,2,2,5,10,9690,23474
52,4,0,8,1,8,10,45298,23475
50,4,1,5,2,11,6,29832,23476
72,5,0,1,0,14,3,41649,23477
50,2,3,4,0,1,12,26835,23478
54,4,2,0,1,7,10,31123,23479
69,4,0,7,1,7,12,46982,23480
82,4,2,4,1,1,13,14593,23481
89,5,3,7,0,7,8,29349,23482
61,3,1,2,2,7,11,26122,23483
72,1,3,6,1,7,0,44625,23484
62,4,0,3,1,10,9,21626,23485
63,1,0,9,1,3,5,6787,23486
55,5,3,0,2,1,3,10511,23487
60,5,0,9,2,3,0,17123,23488
85,2,2,4,2,2,13,24611,23489
50,2,0,4,1,11,2,2106,23490
66,2,2,9,1,12,0,47149,23491
94,3,3,7,1,12,3,25924,23492
58,3,0,6,0,14,5,29418,23493
81,3,0,1,0,8,2,32212,23494
63,3,1,0,2,1,3,48448,23495
73,4,3,6,2,5,4,27162,23496
62,2,0,4,1,7,14,40722,23497
55,4,0,4,1,9,11,28143,23498
93,5,0,6,1,3,12,16364,23499
93,3,1,0,1,8,4,19519,23500
81,3,0,4,2,13,5,4760,23501
73,4,3,4,1,11,5,46481,23502
99,4,2,9,2,1,14,49239,23503
85,2,0,6,1,5,13,16462,23504
62,3,1,0,0,10,2,16360,23505
57,1,0,3,0,11,5,34015,23506
81,2,1,6,0,2,9,3184,23507
58,3,0,2,0,7,3,27285,23508
82,5,2,8,1,8,1,27407,23509
84,2,2,9,1,8,1,25562,23510
78,3,2,6,1,10,9,45269,23511
50,4,0,4,2,6,14,34837,23512
60,5,0,6,0,8,10,31359,23513
68,2,1,9,0,7,6,2612,23514
91,2,3,1,2,1,12,35802,23515
62,3,3,3,1,5,7,20154,23516
66,1,2,6,1,7,8,17710,23517
97,1,0,3,0,1,5,15179,23518
85,3,3,5,0,11,2,24463,23519
74,4,1,5,2,0,3,44816,23520
51,4,0,3,2,8,9,29997,23521
81,2,3,4,1,6,0,9661,23522
87,4,2,1,1,10,10,9775,23523
52,1,1,2,1,2,13,25549,23524
86,2,3,0,2,10,13,9319,23525
71,5,0,6,0,7,3,27504,23526
67,3,1,9,0,5,10,48480,23527
97,5,1,7,2,7,6,1429,23528
71,4,0,0,1,2,9,3447,23529
69,1,3,1,0,8,6,33584,23530
91,2,3,6,0,4,12,35976,23531
65,1,1,0,0,0,5,20930,23532
94,5,2,5,0,6,13,42942,23533
86,2,2,5,2,14,12,45588,23534
52,4,1,7,2,13,2,6045,23535
78,3,3,6,0,2,3,12400,23536
72,4,1,6,0,5,3,12066,23537
56,2,0,6,0,1,14,3696,23538
51,2,1,8,0,6,3,17260,23539
68,2,1,0,1,2,1,9368,23540
95,1,0,7,0,11,5,23191,23541
94,2,3,6,0,8,12,46851,23542
72,5,3,1,2,11,10,35481,23543
53,4,2,9,2,14,6,20697,23544
82,3,0,2,0,6,0,42573,23545
91,5,2,5,2,6,8,19596,23546
81,5,1,6,1,5,3,1582,23547
53,4,3,5,0,1,4,3690,23548
73,4,2,6,0,2,5,44961,23549
88,5,2,3,1,5,1,3009,23550
81,4,1,1,2,0,3,9090,23551
62,2,1,1,0,12,7,25225,23552
50,4,1,5,2,5,11,15167,23553
51,5,2,4,1,14,8,31304,23554
80,4,0,7,1,1,10,49486,23555
63,1,0,5,0,14,5,43957,23556
58,2,2,4,1,2,1,1207,23557
88,4,1,5,2,7,9,45320,23558
92,4,3,5,0,5,4,43371,23559
94,1,0,5,0,9,7,6744,23560
50,5,2,6,2,7,6,6899,23561
56,4,2,2,1,7,7,48229,23562
86,2,3,0,0,0,7,4790,23563
75,5,3,9,2,1,0,44992,23564
51,4,0,2,0,12,10,33496,23565
70,2,0,8,0,7,7,20474,23566
53,1,3,1,2,9,8,13529,23567
64,3,0,5,0,14,8,26476,23568
84,3,3,2,2,6,14,14125,23569
78,3,0,1,0,1,0,27445,23570
78,4,0,0,2,13,9,41054,23571
97,4,0,9,1,6,12,18008,23572
82,5,3,0,1,8,7,21581,23573
90,1,2,6,1,1,14,35140,23574
67,1,0,1,2,9,7,283,23575
83,3,1,7,2,6,9,45197,23576
92,2,3,2,2,11,12,47463,23577
69,2,3,9,1,12,0,13636,23578
57,2,0,8,0,10,14,36997,23579
77,4,3,3,2,9,11,34184,23580
87,3,0,7,0,13,4,39987,23581
91,3,2,4,1,11,11,34456,23582
91,5,1,5,0,13,13,42838,23583
68,3,0,0,2,1,3,12853,23584
55,4,2,0,0,8,3,49683,23585
76,1,1,5,0,7,10,28612,23586
92,3,0,2,0,11,2,39456,23587
56,5,2,1,0,12,8,24376,23588
54,1,2,2,2,8,4,21909,23589
54,4,1,4,0,14,3,265,23590
93,2,3,3,1,4,13,4620,23591
80,4,0,9,0,8,11,33910,23592
86,3,0,1,2,11,7,44456,23593
75,5,3,8,1,2,5,40250,23594
62,2,2,1,1,0,14,28034,23595
55,4,3,2,0,2,10,41963,23596
69,4,0,0,1,9,9,20132,23597
74,1,2,7,2,6,10,19537,23598
50,3,0,8,1,14,1,6860,23599
99,3,2,9,1,8,8,3911,23600
68,3,3,6,2,2,6,19033,23601
62,2,3,1,0,5,12,31384,23602
95,5,2,3,1,7,8,45737,23603
68,2,0,0,2,5,10,31800,23604
81,3,3,9,1,7,1,12446,23605
54,3,1,5,0,5,1,41432,23606
73,4,0,3,2,13,3,9590,23607
89,2,0,1,1,3,13,738,23608
59,4,1,0,0,3,5,16600,23609
79,1,1,8,1,3,8,37099,23610
69,1,0,4,2,6,13,23121,23611
59,3,2,3,2,7,5,24290,23612
67,4,0,1,0,7,3,37302,23613
55,2,0,7,0,7,7,27145,23614
61,4,2,3,2,6,2,48710,23615
83,4,3,4,1,1,4,8296,23616
53,2,3,4,0,12,12,21192,23617
92,4,0,0,1,6,11,43535,23618
73,3,3,3,0,1,2,32025,23619
88,4,1,1,2,8,3,13901,23620
57,3,0,5,0,8,2,33229,23621
58,3,0,9,1,7,7,16690,23622
78,3,3,8,1,13,8,7752,23623
64,4,2,0,2,3,2,12057,23624
96,1,2,4,0,8,5,1405,23625
91,3,1,9,1,2,4,7199,23626
89,5,1,5,1,1,3,41034,23627
63,5,3,6,1,1,8,18038,23628
93,4,2,1,0,11,9,31668,23629
86,2,2,7,1,6,0,44270,23630
51,2,2,6,0,9,0,11431,23631
77,5,1,1,2,6,13,34560,23632
64,2,3,4,0,1,13,40955,23633
56,1,2,7,0,1,10,41264,23634
62,2,0,3,1,9,11,2134,23635
78,5,2,3,2,5,13,9066,23636
60,2,0,4,2,5,3,18107,23637
99,2,0,6,0,13,0,46690,23638
97,1,2,6,1,2,10,390,23639
57,5,1,7,0,11,5,41110,23640
90,2,3,0,2,1,12,16694,23641
98,3,0,7,2,5,7,13539,23642
74,2,0,3,1,2,13,20689,23643
93,3,1,3,1,6,11,1906,23644
85,4,0,1,1,12,5,4557,23645
74,4,0,2,1,14,7,43838,23646
69,5,3,4,0,9,3,42797,23647
79,1,2,5,0,12,10,6880,23648
88,4,2,5,1,7,14,5616,23649
90,2,2,8,1,9,14,21795,23650
77,3,1,4,1,8,5,23995,23651
87,2,0,9,1,12,14,2320,23652
82,3,2,3,2,13,11,40816,23653
61,4,0,0,2,12,9,27024,23654
70,3,3,7,0,13,2,14664,23655
64,3,1,4,0,5,9,14100,23656
61,5,1,0,1,8,1,14139,23657
57,3,3,0,1,11,3,38259,23658
54,5,1,9,2,8,14,26299,23659
79,5,1,3,2,5,5,43159,23660
69,3,2,8,0,3,1,8415,23661
65,2,0,1,0,3,12,18683,23662
73,4,3,8,1,14,10,32139,23663
96,4,2,9,0,1,5,4093,23664
57,4,0,7,2,7,3,37255,23665
51,5,3,7,2,7,0,6591,23666
62,5,0,5,1,12,8,35574,23667
89,2,3,6,2,11,10,39279,23668
50,4,0,1,0,2,10,21439,23669
62,3,2,1,0,0,1,15250,23670
73,3,1,2,2,2,3,16464,23671
91,4,2,7,0,3,3,23222,23672
55,2,1,6,1,2,1,46164,23673
60,4,2,8,0,8,5,8369,23674
69,3,0,4,2,5,9,20046,23675
66,2,1,8,2,11,3,32363,23676
60,2,3,1,2,7,8,5842,23677
99,4,2,1,1,5,11,41568,23678
68,2,3,6,2,10,13,39938,23679
93,2,0,1,1,4,0,27132,23680
89,5,1,0,1,5,8,30875,23681
77,4,1,2,2,1,3,381,23682
79,5,3,8,1,1,12,7829,23683
52,1,0,2,1,8,5,20101,23684
56,4,3,4,1,8,10,45265,23685
85,3,0,9,2,7,4,44286,23686
69,4,3,3,2,13,11,45167,23687
70,4,3,0,1,6,12,49249,23688
79,4,0,7,0,11,3,47902,23689
85,1,0,0,1,4,9,7317,23690
81,3,1,5,0,1,1,24518,23691
86,3,2,1,1,11,5,21385,23692
91,1,3,4,0,8,0,49869,23693
97,5,1,8,0,14,4,35781,23694
51,2,0,0,0,9,12,38551,23695
99,2,0,2,2,3,10,18530,23696
77,2,3,9,0,10,1,6686,23697
63,3,3,6,0,3,5,648,23698
80,5,3,2,2,12,5,37712,23699
91,2,0,7,1,9,2,34413,23700
53,1,2,4,1,14,4,16313,23701
60,3,0,6,1,11,7,26993,23702
62,1,1,2,1,2,11,28584,23703
98,2,1,1,1,1,1,43241,23704
95,4,1,8,1,1,7,28377,23705
69,5,1,0,2,11,10,13177,23706
71,1,1,8,1,7,4,14879,23707
54,4,3,1,0,12,5,44419,23708
65,1,2,2,2,2,13,45398,23709
59,4,1,5,0,6,4,23310,23710
77,3,2,3,1,13,11,24313,23711
79,1,0,7,2,1,8,45442,23712
55,2,0,6,2,2,3,10607,23713
93,3,1,7,1,6,8,5016,23714
71,1,2,8,1,3,4,26739,23715
88,3,2,9,2,2,7,45682,23716
92,2,0,2,1,4,2,21065,23717
88,4,1,4,2,4,11,25445,23718
77,2,1,5,0,8,9,4506,23719
66,4,0,1,0,10,4,29741,23720
70,4,3,7,2,5,6,11126,23721
68,5,0,0,0,2,10,11854,23722
87,1,2,2,1,3,3,8392,23723
70,1,2,6,2,8,3,49281,23724
72,3,0,9,0,9,8,29423,23725
98,4,2,4,1,1,11,41072,23726
96,5,0,5,0,8,11,22751,23727
95,3,0,7,2,2,7,27860,23728
57,3,0,3,1,7,11,49631,23729
58,5,3,3,0,5,13,26315,23730
52,1,0,6,1,0,8,35232,23731
89,3,2,2,0,7,1,20842,23732
75,5,3,2,0,13,10,42259,23733
94,5,2,9,1,1,8,13028,23734
63,3,0,1,1,13,9,36929,23735
74,5,2,2,1,6,5,27935,23736
86,1,0,9,2,11,1,13380,23737
93,3,1,8,2,3,6,46049,23738
77,5,2,7,2,3,0,36788,23739
100,3,2,0,2,8,3,23321,23740
81,3,0,2,0,4,10,24528,23741
76,2,0,8,2,1,7,31310,23742
77,3,2,9,1,3,3,42338,23743
64,3,3,0,1,3,5,31957,23744
90,5,2,0,1,6,8,29769,23745
68,3,3,6,0,14,1,4466,23746
97,1,1,4,0,7,7,14865,23747
71,5,2,5,0,1,11,49089,23748
65,1,1,8,1,7,13,44537,23749
100,5,3,9,2,7,14,34032,23750
100,3,3,1,0,14,3,8473,23751
51,4,3,8,1,2,5,13451,23752
84,2,3,3,1,5,11,26619,23753
57,4,3,5,0,6,5,31542,23754
75,5,1,8,0,0,11,24344,23755
93,2,0,3,2,3,12,45221,23756
69,4,3,6,0,9,13,8303,23757
80,1,0,3,2,2,13,37707,23758
73,5,3,0,1,7,5,47673,23759
94,5,1,6,2,0,8,49040,23760
72,2,3,2,0,12,13,21738,23761
56,3,2,6,0,12,1,31026,23762
53,3,3,0,0,0,11,30250,23763
66,1,3,1,1,8,5,27975,23764
93,2,1,8,2,4,8,5125,23765
68,4,3,8,2,6,4,19597,23766
89,3,3,2,0,2,11,13638,23767
57,2,2,3,0,12,9,44674,23768
99,2,1,3,1,6,1,21580,23769
97,2,3,9,0,6,3,24202,23770
57,4,3,5,1,1,5,312,23771
54,3,0,5,0,11,2,35036,23772
71,4,3,0,0,3,13,24109,23773
91,5,3,5,1,7,7,15999,23774
85,5,0,8,1,1,12,14938,23775
73,1,2,2,1,11,11,29798,23776
61,4,1,9,1,13,5,27540,23777
54,5,1,7,0,11,7,47601,23778
70,4,1,4,1,1,4,10422,23779
58,5,1,0,2,2,3,38372,23780
93,3,1,1,1,13,1,22108,23781
50,3,3,8,0,2,9,48701,23782
90,3,0,5,0,5,2,28323,23783
56,4,2,8,1,7,10,13678,23784
85,1,2,8,2,1,8,43473,23785
68,3,0,1,2,8,3,33148,23786
81,3,0,6,1,5,7,33079,23787
80,4,0,2,1,6,3,2339,23788
91,4,1,9,0,1,5,27990,23789
76,5,0,5,0,7,8,34992,23790
72,1,0,6,1,7,13,13777,23791
99,1,2,3,1,12,4,28852,23792
71,3,2,9,1,7,1,44225,23793
80,4,1,5,2,0,11,48472,23794
66,3,2,4,2,13,11,20253,23795
52,5,3,8,0,11,3,14400,23796
87,1,3,2,0,8,6,18876,23797
59,2,1,3,1,10,14,11052,23798
82,4,3,0,0,6,4,15229,23799
80,4,2,2,0,7,11,4779,23800
88,3,0,0,0,1,5,45719,23801
59,1,1,1,0,13,5,8722,23802
93,3,3,1,2,7,0,43271,23803
82,1,2,7,0,6,5,4053,23804
62,4,2,8,0,5,3,30588,23805
79,1,1,3,0,7,7,2188,23806
62,5,1,8,2,6,13,35959,23807
57,2,3,7,0,13,12,12616,23808
58,4,1,2,1,7,10,13165,23809
51,4,3,6,2,4,3,9963,23810
95,2,1,6,0,5,7,46768,23811
58,4,2,8,2,5,4,35828,23812
59,1,0,0,1,6,10,18051,23813
87,4,0,8,1,11,3,5768,23814
68,2,2,9,0,1,3,19752,23815
57,3,3,9,0,13,2,2128,23816
79,2,0,2,2,5,12,871,23817
53,2,0,3,2,8,8,8459,23818
67,4,3,2,2,6,2,17316,23819
66,1,3,0,1,13,14,10232,23820
95,1,0,4,1,14,6,39393,23821
63,4,1,3,1,3,13,23877,23822
66,3,0,6,1,13,8,77,23823
93,1,0,5,1,7,4,27247,23824
67,4,0,3,1,14,7,19563,23825
94,4,3,4,1,1,13,23461,23826
51,5,1,0,1,5,3,10364,23827
76,3,1,1,1,3,13,38523,23828
91,4,1,8,0,14,8,2210,23829
69,1,2,7,1,14,5,49352,23830
68,2,0,1,2,11,12,10829,23831
97,5,1,9,2,13,10,24454,23832
77,3,1,8,2,14,6,49234,23833
82,3,3,1,2,2,3,40504,23834
92,3,2,6,0,6,5,13838,23835
57,1,1,9,2,6,13,38065,23836
82,4,0,0,0,4,12,40912,23837
59,1,2,4,2,2,1,16362,23838
73,3,2,8,1,7,3,38021,23839
93,4,2,8,1,14,10,6814,23840
90,2,0,3,2,8,7,45947,23841
72,3,1,0,0,12,11,7866,23842
94,1,2,7,1,7,4,25087,23843
97,1,0,4,2,12,8,6047,23844
83,2,3,7,0,5,1,46831,23845
91,1,2,5,2,2,7,32843,23846
81,5,2,8,0,11,3,2577,23847
62,2,1,6,1,6,1,33900,23848
86,2,3,7,1,0,0,16434,23849
51,1,1,7,2,10,8,15708,23850
92,4,2,4,0,14,10,14014,23851
66,5,1,7,1,13,5,4835,23852
69,5,0,8,2,9,6,8214,23853
82,1,2,6,0,10,5,28610,23854
58,3,2,2,1,1,8,23395,23855
66,1,2,9,2,7,4,10932,23856
59,4,0,3,0,7,4,41010,23857
78,3,2,1,1,14,5,48846,23858
93,3,0,7,1,13,7,347,23859
57,1,3,9,1,14,9,22792,23860
77,2,0,9,1,1,2,1187,23861
54,2,2,3,2,7,7,34438,23862
85,5,3,0,2,13,6,27464,23863
73,3,1,9,0,10,2,7750,23864
90,1,2,7,2,1,5,1837,23865
66,4,0,1,2,13,14,18433,23866
57,3,2,8,0,10,4,10509,23867
82,1,1,6,1,11,4,11953,23868
78,3,2,3,0,4,4,19021,23869
62,3,1,5,0,6,11,45378,23870
75,3,1,3,0,13,5,232,23871
92,4,0,6,2,9,13,1816,23872
78,1,0,7,1,8,3,41700,23873
77,1,3,9,0,5,10,42843,23874
67,4,0,3,1,11,10,47424,23875
78,2,2,3,0,6,3,29162,23876
50,4,1,1,1,14,10,6944,23877
94,1,1,1,1,3,14,16329,23878
78,4,0,2,0,14,4,5303,23879
91,2,3,5,2,12,10,44532,23880
54,3,0,8,0,9,0,39775,23881
82,5,1,8,1,12,1,12465,23882
96,2,2,4,2,5,5,35516,23883
86,5,0,1,2,7,0,1706,23884
91,2,1,6,2,10,14,3324,23885
99,5,2,6,2,1,5,4836,23886
76,3,2,1,1,7,9,24553,23887
95,4,0,9,1,9,2,6322,23888
87,2,3,6,2,1,5,8111,23889
74,2,2,4,2,8,2,42518,23890
68,1,1,5,2,5,3,12773,23891
82,3,2,0,0,11,10,45529,23892
